time;logger;level;message;exception
2012-03-29 09:41:59.9672;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 179, for: IndexingExecuter, will wait for additional work;
2012-03-29 09:42:00.1853;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-1', update: False, ;
2012-03-29 09:42:00.1853;Raven.Database.DocumentDatabase;Debug;Put document products-1 with etag 00000000-0000-0500-0000-000000000055;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 180 because: PUT products-1;
2012-03-29 09:42:00.1853;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0013161;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 180, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000054;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000055, 29-03-2012 07:42:00;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000055, 29-03-2012 07:42:00;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductPriceIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000054;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductTotalPricePerCategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000054;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000054;
2012-03-29 09:42:00.1853;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductPriceIndex. (products-1);
2012-03-29 09:42:00.1853;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-1 result in index ProductPriceIndex gave document: 	__document_id IS: products-1
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:42:00.2003;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductTotalPricePerCategoryIndex. (products-1);
2012-03-29 09:42:00.2003;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (products-1);
2012-03-29 09:42:00.2003;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for ProductPriceIndex;
2012-03-29 09:42:00.2003;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-1
	Tag I-: Products
	LastModified I-: 20120329074200185
";
2012-03-29 09:42:00.2003;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-1': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:42:00.2003;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 1 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.1853;Raven.Database.Server.HttpServer;Debug;Request # 205: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:42:00.2003;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-2', update: False, ;
2012-03-29 09:42:00.2003;Raven.Database.DocumentDatabase;Debug;Put document products-2 with etag 00000000-0000-0500-0000-000000000057;
2012-03-29 09:42:00.2003;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 181 because: PUT products-2;
2012-03-29 09:42:00.2003;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0022697;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 1 mapped results for keys [categories-1] for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2123;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2123;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000508 with 1 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 1234
	Total_Range IS: 1234
";
2012-03-29 09:42:00.2123;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 09:42:00.2003;Raven.Database.Server.HttpServer;Debug;"	PUT products-1
";
2012-03-29 09:42:00.2123;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 182 because: WORK BY IndexingExecuter;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000055;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000057, 29-03-2012 07:42:00;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductPriceIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000055;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductTotalPricePerCategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000055;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000057, 29-03-2012 07:42:00;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000055;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductPriceIndex. (products-2);
2012-03-29 09:42:00.2123;Raven.Database.Server.HttpServer;Debug;Request # 206: POST    -     3 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-2 result in index ProductPriceIndex gave document: 	__document_id IS: products-2
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductTotalPricePerCategoryIndex. (products-2);
2012-03-29 09:42:00.2123;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-2': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:42:00.2123;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 1 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (products-2);
2012-03-29 09:42:00.2123;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-2 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-2
	Tag I-: Products
	LastModified I-: 20120329074200209
";
2012-03-29 09:42:00.2123;Raven.Database.Server.HttpServer;Debug;"	PUT products-2
";
2012-03-29 09:42:00.2303;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:42:00.2303;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0149292 with 1 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2303;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-3', update: False, ;
2012-03-29 09:42:00.2303;Raven.Database.DocumentDatabase;Debug;Put document products-3 with etag 00000000-0000-0500-0000-000000000059;
2012-03-29 09:42:00.2303;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 183 because: WORK BY ReducingExecuter;
2012-03-29 09:42:00.2303;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 2 mapped results for keys [categories-1] for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2303;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2303;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 184 because: PUT products-3;
2012-03-29 09:42:00.2303;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0037942;
2012-03-29 09:42:00.2303;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0021804 with 2 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2303;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 2468
	Total_Range IS: 2468
";
2012-03-29 09:42:00.2303;Raven.Database.Server.HttpServer;Debug;Request # 207: POST    -     7 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:42:00.2303;Raven.Database.Server.HttpServer;Debug;"	PUT products-3
";
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for ProductPriceIndex;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:42:00.2583;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0236125 with 2 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2583;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-4', update: False, ;
2012-03-29 09:42:00.2583;Raven.Database.DocumentDatabase;Debug;Put document products-4 with etag 00000000-0000-0500-0000-00000000005a;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 185 because: PUT products-4;
2012-03-29 09:42:00.2583;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0021265;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 186 because: WORK BY ReducingExecuter;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 187 because: WORK BY IndexingExecuter;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 2 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000057;
2012-03-29 09:42:00.2583;Raven.Database.Server.HttpServer;Debug;Request # 208: POST    -     6 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 2 documents remained;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 2 documents in IndexName: ProductPriceIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000057;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 2 documents in IndexName: ProductTotalPricePerCategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000057;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-00000000005a, 29-03-2012 07:42:00;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-00000000005a, 29-03-2012 07:42:00;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 2 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000057;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 2 documents for index: ProductPriceIndex. (products-3,products-4);
2012-03-29 09:42:00.2583;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 187, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-3 result in index ProductPriceIndex gave document: 	__document_id IS: products-3
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 2 documents for index: ProductTotalPricePerCategoryIndex. (products-3,products-4);
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-3': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-4': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:42:00.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 2 documents for index: Raven/DocumentsByEntityName. (products-3,products-4);
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 2 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-3 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-3
	Tag I-: Products
	LastModified I-: 20120329074200232
";
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-4 result in index ProductPriceIndex gave document: 	__document_id IS: products-4
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:42:00.2583;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-4
	Tag I-: Products
	LastModified I-: 20120329074200259
";
2012-03-29 09:42:00.2583;Raven.Database.Server.HttpServer;Debug;"	PUT products-4
";
2012-03-29 09:42:00.2753;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-5', update: False, ;
2012-03-29 09:42:00.2753;Raven.Database.DocumentDatabase;Debug;Put document products-5 with etag 00000000-0000-0500-0000-00000000005d;
2012-03-29 09:42:00.2753;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 188 because: PUT products-5;
2012-03-29 09:42:00.2753;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0018547;
2012-03-29 09:42:00.2753;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 3 mapped results for keys [categories-1] for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2753;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2753;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0001316 with 4 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:42:00.2753;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 4936
	Total_Range IS: 4936
";
2012-03-29 09:42:00.2753;Raven.Database.Server.HttpServer;Debug;Request # 209: POST    -     3 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:42:00.2753;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-6', update: False, ;
2012-03-29 09:42:00.2753;Raven.Database.DocumentDatabase;Debug;Put document products-6 with etag 00000000-0000-0500-0000-00000000005e;
2012-03-29 09:42:00.2753;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 189 because: PUT products-6;
